990003204520106381,ABJ7655.0004.001,"Poe, Edgar Allan, 1809-1849.",The works of Edgar Allan Poe ...,1866.,"W. J. Widdleton,",New York :,eng
990003209980106381,ABJ8204.0001.001,"Piatt, John James, 1835-1917.","Landmarks. The lost farm & other poems,/",1877.,"J. R. Osgood & co.,","Boston,",eng
990003212310106381,ABJ8438.0001.001,"Kingsley, Charles, 1819-1875.","Alton Locke, tailor and poet. : An autobiography /",[1856?],"U. S. book company,",New York :,eng
990003212750106381,ABJ8483.0001.001,"Kingsley, Henry, 1830-1876.",Leighton court. : A country-house story /,1866.,"Ticknor and Fields,",Boston :,eng
990003213050106381,ABJ8513.0001.001,"Piatt, Sarah M. B. (Sarah Morgan Bryan), 1836-1919.","A voyage to the Fortunate Isles, etc.,/",1874.,"J. R. Osgood and company,","Boston,",eng
990003213910106381,ABJ8599.0001.001,"Woodward, John A. (John Anson)","Bouquet. : A commedietta, in one act. Adapted from the French /",[c1871],"C. H. Spencer,",Boston :,eng
990003219370106381,ABJ9149.0001.001,"Oliphant, Mrs. (Margaret), 1828-1897.",Caleb Field. : A tale of the Puritans ...,1851.,"Harper & brothers,",New York :,eng
990003228950106381,ABK0119.0001.001,"Nack, James, 1809-1879.","The romance of the ring, and other poems.",1859.,"Delisser & Procter,","New York,",eng
990003230950106381,ABK0322.0001.001,"Headley, P. C. (Phineas Camp), 1819-1903.","The life of General Lafayette : marquis of France, general in the U. S. army, etc. etc. /",[c1856],Lee & Shepard;,Boston :,eng
990003230970106381,ABK0324.0001.001,"Headley, P. C. (Phineas Camp), 1819-1903.","The life of General Lafayette : marquis of France, general in the U. S. army, etc. etc. /",1859.,"C. M. Saxton,",New York :,eng
990003235370106381,ABK0765.0003.001,"Webster, Daniel, 1782-1852.",The works of Daniel Webster...,1858.,"Little, Brown and company,",Boston :,eng
990003235370106381,ABK0765.0005.001,"Webster, Daniel, 1782-1852.",The works of Daniel Webster...,1858.,"Little, Brown and company,",Boston :,eng
990003235370106381,ABK0765.0006.001,"Webster, Daniel, 1782-1852.",The works of Daniel Webster...,1858.,"Little, Brown and company,",Boston :,eng
990003237820106381,ABK1014.0001.001,"Latimer, Elizabeth Wormeley, 1822-1904.","Our cousin Veronica : or, Scenes and adventures over the Blue Ridge /",1855.,"Bunce & brother,",New York :,eng
990003240200106381,ABK1256.0001.001,"Brontë, Charlotte, 1816-1855.",Villette /,1855.,"Harper & brothers,",New York :,eng
990003241860106381,ABK1425.0001.001,"Norton, Caroline Sheridan, 1808-1877.",The poems of the Hon. Mrs. Norton /,1856.,"Leavitt & Allen,",New York :,eng
990003245550106381,ABK1796.0001.001,"[Shepherd, Daniel].",Saratoga. : A story of 1787.,1856.,W. P. Fetridge & co.;,New York :,eng
990003249820106381,ABK2225.0001.001,"Watts, William, active 1838-1846.",The Yahoo; a satirical rhapsody ...,1855.,"G. Vale,","New York,",eng
990035332640106381,ABK3219.0001.001,"Saunders, Frederick, 1807-1902.","Salad for the social,",1856.,"DeWitt & Davenport,","New York,",eng
990003259980106381,ABK3249.0001.001,"Saxe, John Godfrey, 1816-1887.","The proud Miss MacBride, a legend of Gotham,./",1874.,"James R. Osgood,","Boston,",eng
990003261130106381,ABK3366.0001.001,"Willis, Nathaniel Parker, 1806-1867.","Out-doors at Idlewild : or, The shaping of a home on the banks of the Hudson /",1855.,"C. Scribner,",New York :,eng
990003261480106381,ABK3401.0001.001,"Macready, William Charles, 1793-1873.","Macready's reminiscences, and selections from his diaries and letters /",1875.,"Macmillan and co.,",New York :,eng
990003261570106381,ABK3410.0001.001,"Willis, Nathaniel Parker, 1806-1867.",Sacred poems.,1853.,"Clark, Austin & Smith,","New York,",eng
990003263130106381,ABK3566.0001.001,"Woodmansee, James.",The closing scene : a vision. In twelve books /,1857.,"R. P. Thompson,",Cincinnati :,eng
990003263330106381,ABK3586.0001.001,"Wilson, John, 1785-1854.","Noetes ambrosianæ,",1854.,"Redfield,","New York,",eng
990003267790106381,ABK4034.0001.001,,"Wolfsden : an authentic account of things there and thereunto pertaining, as they are and have been /",1856.,"Phillips, Simpson and company,",Boston :,eng
990003283810106381,ABK5645.0001.001,"Eastburn, James Wallis, 1797-1819.","Yamoyden, a tale of the wars of King Philip: in six cantos./",1820.,"Published by James Eastburn, Clayton & Kingsland, Printers",New York:,eng
990003311920106381,ABK8500.0001.001,"Flanders, Henry, 1826-1911.",The lives and times of the chief justices of the Supreme court of the United States /,1855-58.,"Lippincott, Grambo & co.; [etc., etc.],",Philadelphia :,eng
990003313250106381,ABK8634.0002.001,"Flanders, Henry, 1826-1911.",The lives and times of the chief justices of the Supreme court of the United States /,1874.,"J. B. Lippincott & co.,",Philadelphia :,eng
990003330850106381,ABL0422.0001.001,"Webber, Charles W. (Charles Wilkins), 1819-1856.","""Sam"" or The history of mystery./",1855.,H. M. Rulison;,"Cincinnati,",eng
990003377300106381,ABL5145.0001.001,Republican Congressional Committee (1867-1869),"The position of the Republican and Democratic parties. A dialogue between a white Republican and a colored citizen. Published by the Union Republican congressional committee, Washington, D.C.",1868?],"Printed at the Great republic office,","[Washington, D.C.,",eng
990003382750106381,ABL5707.0001.001,New-England Educational Commission for Freedmen.,Extracts from letters of teachers & superintendents of the New-England educational commission for freedmen.,1864.,"D. Clapp,","Boston, :",eng
990003416160106381,ABL9102.0001.001,"Conway, Moncure Daniel, 1832-1907.","The rejected stone or, Insurrection vs. resurrection in America./",1862.,"Walker, Wise, and company,","Boston,",eng
990003425080106381,ABM0004.0001.001,New York (N.Y.) Improvement Commission.,"The report of the New York City Improvement Commission to ... George B. McClellan, mayor ... and to the Board of aldermen ... MCMVII.",1907],"The Kalkhoff company,","[New York,",eng
990003603690106381,ABN8098.0001.001,"Lefébure de Fourcy, M. (Louis Etienne), 1785-1869.","Elements of trigonometry, plane and spherical /",1871.,"Kelly, Piet & co.,",Baltimore :,eng
990003650700106381,ABP2857.0001.001,"Frothingham, Richard, 1812-1880.","Oration delivered before the city government and citizens of Boston, in Music hall, July 4th, 1874./",1874.,"Rockwell & Churchill, printers,","Boston,",eng
990003940200106381,ABS2224.0003.001,"Gould, Hannah Flagg, 1789-1865.","Poems,",1836-1841.,"Hilliard, Gray & co.,","Boston,",eng
990004056350106381,ABT3997.0001.001,"Stockton, Robert Field, 1795-1866.",Letter of Commodore Stockton on the slavery question,1850.,"S. W. Benedict, printer,","New York,",eng
990004073100106381,ABT5691.0001.001,"Alley, John B. (John Bassett), 1817-1896.","Speech of Hon. John B. Alley, of Mass., on the principles and purposes of the Republican party. Delivered in the House of representatives of the United State, Monday, April 30, 1860.",1860],,"[Washington,",eng
990004073320106381,ABT5714.0001.001,"Trescot, William Henry, 1822-1898.",The position and course of the South.,1850.,"Steam power-press of Walker & James,",Charleston [S. C.],eng
990004073410106381,ABT5723.0001.001,New Haven (Conn.). Citizens.,"The proceedings of the Union meeting : held at Brewster's Hall, December 24, 1850 /",1851.,"Printed by W. H. Stanley,",New Haven :,eng
990004074780106381,ABT5860.0001.001,"Bartlett, D. W. (David W.), 1828-1912.","Presidential candidates containing sketches, biographical, personal and political, of prominent candidates for the presidency in 1860./",1859.,"A. B. Burdick,","New York,",eng
990004075060106381,ABT5888.0001.001,"Davis, Jefferson, 1808-1889.",Speeches ... delivered during the summer of 1858 ..,1859.,"Printed by J. Murphy & co.,","Baltimore,",eng
990004076040106381,ABT5988.0001.001,"Vallandigham, Clement L. (Clement Laird), 1820-1871.","Speech of Hon. C. L. Vallandigham, of Ohio, delivered in the House of Representatives, February 20, 1861.",1861.,"Printed by Henry Polkinhorn,","Washington,",eng
990004079780106381,ABT6369.0001.001,"Sumner, Charles, 1811-1874.","The Kansas question. Senator Sumner's speech, reviewing the action of the federal administration upon the subject of slavery in Kansas;/",1856.,"G. S. Blanchard,","Cincinnati,",eng
990004080100106381,ABT6403.0001.001,"May, Charles Sedgwick, 1830-1901.","Charles Sumner. A eulogy delivered from the faculty and societies of Kalamazoo college,/",1874.,"""Daily telegraph"" printing house,","Kalamazoo,",eng
990004083920106381,ABT6792.0001.001,"United States. 33d Congress, 1st session, (1853-1854). Senate.","Right of petition. : New England clergymen. Remarks of Messrs. Everett ... Mason, Pettit ... Douglas ... Butler ... Seward ... Houston ... Adams ... Badger. On the memorial from some 3,050 clergymen of all denominations and sects in the different states in New England, remonstrating against the passage of the Nebraska bill /",1854.,"Buell & Blanchard, printers,",Washington :,eng
990004086740106381,ABT7079.0001.001,"Bingham, John Armor, 1815-1900.",The President's message--the sectional party.,1860?],,"[n.p.,",eng
990004086960106381,ABT7101.0001.001,"Phillips, Wendell, 1811-1884.","Speeches, lectures, and letters.",1872.,"Lee and Shepard,","Boston,",eng
990004088110106381,ABT7217.0001.001,"Baldwin, Abraham Chittenden, 1805-1887.",Liberty or slavery; the great national question. Three prize essays on American slavery ...,1857.,"Congregational Board of Publication,","Boston,",eng
990004089280106381,ABT7336.0001.001,"Peabody, Ephraim, 1807-1856.","Slavery in the United States its evils, alleviations, and remedies./",1851.,"C. C. Little and J. Brown,","Boston,",eng
990035334900106381,ABT7436.0001.001,"Griffiths, Julia, ed.",Autographs for freedom.,1853.,J. P. Jewett and company;,"Boston,",eng
990004092090106381,ABT7621.0001.001,"Griffiths, Julia.",Autographs for freedom. : [2d series] /,1854.,"Alden, Beardsley & co.;",Auburn :,eng
990004095040106381,ABT7919.0001.001,"Montgomery, Henry.",The life of Major General Zachary Taylor : twelfth president of the United States /,1850.,"Derby, Miller & company,",Auburn :,eng
990004095350106381,ABT7950.0001.001,"Bush, Charles Peck.","The fugitive slave law a sermon preached in the Fourth Congregational church, Norwich, Conn., June 25th, 1854./",1854.,"Woodworth & Perry, steam printers,","Norwich,",eng
990004096930106381,ABT8113.0001.001,"Barnes, Albert, 1798-1870.",The church and slavery.,1857.,"Parry & McMillan,","Philadelphia,",eng
990004196580106381,ABU8223.0001.001,Son of Norfolk.,The state sovereignty record of Massachusetts /,1872.,"J. W. Fatherly,","Norfolk, Va. :",eng
990004248960106381,ABV3520.0001.001,,"National celebration of Union victories. : Grand military and civic procession. Mass meeting at Union square, New York, March 6th, 1865.",1865.,"G. F. Nesbitt & co., printers,",New York :,eng
990004341570106381,ABW3021.0001.001,"Harte, Bret, 1836-1902.","The luck of Roaring Camp, and other sketches ...",1871.,"J. R. Osgood & co.,","Boston,",eng
990004365530106381,ABW5444.0001.001,"Harte, Bret, 1836-1902.",Poems.,1871.,"J. R. Osgood and company,","Boston,",eng
990004389440106381,ABW7901.0001.001,"Curtis, George William, 1824-1892.",Trumps : a novel.,1861.,"Harper,",New York :,eng
990004487310106381,ABX7801.0001.001,"Holland, J. G. (Josiah Gilbert), 1819-1881.",The Bay-path : a tale of New England colonial life /,1866.,,"N. Y., C. Scribner & co.,",eng
990004489310106381,ABX8001.0002.001,"Hood, Thomas, 1799-1845.",The choice works ...,1854.,"Kiggins & Kellogg,",New York :,eng
990004489830106381,ABX8053.0001.001,"Holmes, Mary Jane, 1825-1907.",Darkness & daylight. : A novel /,1864.,"Carleton,",New York :,eng
990004491810106381,ABX8252.0001.001,"Mayo, William Starbuck, 1812-1895.",Romance dust from the historic placer /,1851.,"G. P. Putnam ; [etc., etc.],",New York :,eng
990004492420106381,ABX8315.0001.001,"Harris, Miriam Coles, 1834-1925.",Rutledge /,1862.,"Carleton, publisher,",New York :,eng
990004492690106381,ABX8342.0001.001,"Meek, A. B. (Alexander Beaufort), 1814-1865.",Songs and poems of the South.,1857.,"Mobile, S. H. Goetzel & co.,","New York,",eng
990004493530106381,ABX8426.0001.001,"Hazard, Rowland Gibson, 1801-1888.",Essay on language : & other papers /,1857.,"Phillips, Sampson & co.,",Boston :,eng
990004496070106381,ABX8680.0001.001,"Page, J. W. (John White), 1786-1861.","Uncle Robin, in his cabin in Virginia, and Tom without one in Boston. /",1853.,"J.W. Randolph, 121 Main Street, Richmond, Va.,",[Richmond] :,eng
990004499080106381,ABX8983.0001.001,"Vandenhoff, George, 1820-1884.","Leaves from an actor's note-book; with reminiscences and chit-chat of the green-room and the stage, in England and America.",1860.,"D. Appleton and company,",New York [etc.],eng
990004500820106381,ABX9158.0001.001,"Whittier, John Greenleaf, 1807-1892.","Mabel Martin a harvest idyl,/",1876.,"J. R. Osgood and company,","Boston,",eng
990004503970106381,ABX9475.0001.001,"Mitchell, Donald Grant, 1822-1908.",My farm of Edgewood : a country book /,1863.,"C. Scribner & co.,",New York :,eng
990004507720106381,ABX9856.0001.001,"Holland, J. G. (Josiah Gilbert), 1819-1881.","Life of Abraham Lincoln,",1866.,"G. Bill,","Springfield, Mass.,",eng
990004510830106381,ABY0174.0001.001,"Weston, George M. (George Melville), 1816-1887.",Southern slavery reduces northern wages. An address/,1856],,"[Washington,",eng
990004511100106381,ABY0202.0001.001,"Brown, William Wells, 1814?-1884.",The Negro in the American rebellion his heroism and his fidelity ...,1867.,"Lee & Shepard,","Boston, :",eng
990035336280106381,ABY0208.0001.001,"Jones, Charles C., Jr. (Charles Colcock), 1831-1893.",Historical sketch of the Chatham artillery during the Confederate struggle for independence.,1867.,"J. Munsell,","Albany,",eng
990004513110106381,ABY0410.0001.001,"Tansill, Robert.",A free and impartial exposition of the causes which led to the failure of the Confederate States to establish their independence.,1865.,,"Washington,",eng
990035336360106381,ABY1876.0002.001,"Guizot, François, 1787-1874.",France,[1869?-1898?],The Co-operative publication society,New York,eng
990004732360106381,ACA2686.0001.001,"Beecher, H. W., Mrs., 1813-1897.","From dawn to daylight : or, The simple story of a western home /",1859.,"Derby & Jackson,",New York :,eng
990004739350106381,ACA3416.0001.001,"Wells, Samuel R. (Samuel Roberts), 1820-1875.","How to read character : a new illustrated handbook of phrenology and physiognomy, for students and examiners; with a descriptive chart.",1874.,"S. R. Wells,",New York :,eng
990004744280106381,ACA3916.0001.001,"Daniels, J. W.","Spiritualism versus Christianity : or, Spiritualism thoroughly exposed.",1856.,"Miller, Orton & Mulligan,",New York,eng
990004766000106381,ACA6121.0001.001,"Mahan, Asa, 1799-1889.",The phenomena of spiritualism scientifically explained and exposed /,1876.,"A. S. Barnes,",New York :,eng
990004785830106381,ACA8127.0001.001,"Hawthorne, Nathaniel, 1804-1864.",Passages from the French and Italian note-books of Nathaniel Hawthorne.,1876.,"J. R. Osgood and company,",Boston :,eng
990004785830106381,ACA8127.0002.001,"Hawthorne, Nathaniel, 1804-1864.",Passages from the French and Italian note-books of Nathaniel Hawthorne.,1876.,"J. R. Osgood and company,",Boston :,eng
990004796130106381,ACA9171.0001.001,"Howells, William Dean, 1837-1920.",Poems.,1873.,"J. R. Osgood and company,","Boston,",eng
990035337400106381,ACA9712.0001.001,"Worcester, Joseph E. (Joseph Emerson), 1784-1865.","Elements of history, ancient and modern.",1871.,"Thompson, Bigelow, & Brown,","Boston,",eng
990004802580106381,ACA9821.0001.001,"Blake, W. O., 1810-1865.","The American encyclopedia of history, biography and travel, comprising ancient and modern history : the biography of eminent men of Euriiiiiope and America, and the lives of distinguished travelers /",1856.,"Published and sold exclusively by subscription, by J. & H. Miller,",Columbus :,eng
990004813970106381,ACB0972.0001.001,"Wikoff, Henry, 1813-1884.",The four civilizations of the world. : An historical retrospect /,1874.,"J. B. Lippincott & co.,",Philadelphia :,eng
990004843320106381,ACB3941.0001.001,"Kingsley, Charles, 1819-1875.",Poems /,1856.,"Ticknor and Fields,","Boston,",eng
990004852140106381,ACB4848.0001.001,"Whitmore, William Henry, 1836-1900.",The genealogy of the families of Payne and Gore /,1875.,"Press of J. Wilson & son,",Boston :,eng
990004962300106381,ACC6050.0010.001,University of Chicago. Dept. of Education.,The elementary school journal.,1900-,"University of Chicago Press, etc.,",Chicago :,eng
990005211690106381,ACF1458.0003.001,University of Pennsylvania. Babylonian Expedition.,The Babylonian Expedition of the University of Pennsylvania.,1893-,"Pub. by the department of Archeology, University of Pennsylvania,","Philadelphia,",eng
990005211690106381,ACF1458.0006.002,University of Pennsylvania. Babylonian Expedition.,The Babylonian Expedition of the University of Pennsylvania.,1893-,"Pub. by the department of Archeology, University of Pennsylvania,","Philadelphia,",eng
990005211690106381,ACF1458.0014.001,University of Pennsylvania. Babylonian Expedition.,The Babylonian Expedition of the University of Pennsylvania.,1893-,"Pub. by the department of Archeology, University of Pennsylvania,","Philadelphia,",eng
990005211690106381,ACF1458.0020.001,University of Pennsylvania. Babylonian Expedition.,The Babylonian Expedition of the University of Pennsylvania.,1893-,"Pub. by the department of Archeology, University of Pennsylvania,","Philadelphia,",eng
990005211690106381,ACF1458.0029.001,University of Pennsylvania. Babylonian Expedition.,The Babylonian Expedition of the University of Pennsylvania.,1893-,"Pub. by the department of Archeology, University of Pennsylvania,","Philadelphia,",eng
990005211690106381,ACF1458.0030.001,University of Pennsylvania. Babylonian Expedition.,The Babylonian Expedition of the University of Pennsylvania.,1893-,"Pub. by the department of Archeology, University of Pennsylvania,","Philadelphia,",eng
990005222750106381,ACF2576.0004.001,University of Pennsylvania. Babylonian Expedition.,The Babylonian Expedition of the University of Pennsylvania.,1904-10.,"Pub. by the University of Pennsylvania,","Philadelphia,",eng
990005271930106381,ACF7654.0008.001,Boston Society of Natural History.,Memoirs read before the Boston Society of Natural History.,1866-1946.,"[Boston Society of Natural History],",Boston :,eng
990005376660106381,ACG8357.0001.001,"Froissart, Jean, 1338?-1410?","Chronicles of England, France, Spain, and the adjoining countries, : from the latter part of the reign of Edward II to the coronation of Henri IV. /",[1857],"Leavitt & Allen,",New-York :,eng
990005473360106381,ACH8160.0001.003,New Brunswick Historical Society.,Collections of the New Brunswick Historical Society.,1894-1930.,"New Brunswick Historical Society,","St. John, N.B. :",eng
990005473360106381,ACH8160.0002.004,New Brunswick Historical Society.,Collections of the New Brunswick Historical Society.,1894-1930.,"New Brunswick Historical Society,","St. John, N.B. :",eng
990005530100106381,ACJ3944.1898.001,University of Michigan.,The President's report to the Board of Regents for the academic year ... : Financial statement for the fiscal year.,,,"Ann Arbor, Mich.",eng
990005585870106381,ACJ9625.0001.001,United States. Commission to investigate the affairs of the Red Cloud Indian agency.,"Report of the special commission appointed to investigate the affairs of the Red Cloud Indian agency, July, 1875 together with the testimony and accompanying documents.",1875.,"Government Printing Office,",Washington :,eng
990005594200106381,ACK0463.0001.001,"Edwards, Pierrepont.","The romance of a poor man. : A drama, adapted from the French of Octave Feuillet /",c1859.,"S. French,",New York :,eng
990005612010106381,ACK2262.0001.001,"Riggs, Stephen Return, 1812-1883.","Tah-koo wah-kań or, The gospel among the Dakotas./",[c1869],Cong. Sabbath-school and Publishing Society,"Boston,",eng
990005614730106381,ACK2539.0001.001,"Holland, J. G. (Josiah Gilbert), 1819-1881.",Gold-foil : hammered from popular proverbs /,1863.,"C. Scribner,",New York :,eng
990005629580106381,ACK4052.0001.001,"Spear, Samuel T. (Samuel Thayer), 1812-1891.","The law-abiding conscience, and the higher law conscience with remarks on the fugitive slave question. A sermon, preached in the South Prebbyterian church, Brooklyn, Dec. 12, 1850,/",1850.,"Lambert & Lane, printers,","New York,",eng
990005629600106381,ACK4054.0001.001,"Spencer, Ichabod Smith, 1798-1854.","Fugitive slave law The religious duty of obedience to law; a sermon preached in the Second Presbyterian Church in Brooklyn, Nov. 24, 1850. /",1850.,"M.W. Dodd,",New York :,eng
990005631150106381,ACK4209.0001.001,"Ellis, Thomas T., 1816-","Leaves from the diary of an army surgeon or, Incidents of field, camp, and hospital life. /",1863.,"J. Bradburn,",New York :,eng
990005637390106381,ACK4839.0001.001,"Parker, Theodore, 1810-1860.","The trial of Theodore Parker, for the ""misdemeanor"" of a speech in Faneuil hall against kidnapping, before the Circuit court of the United States at Boston, April 3, 1855./",1855.,"Pub. for the author,","Boston,",eng
990005637460106381,ACK4846.0001.001,"Howe, S. G. (Samuel Gridley), 1801-1876.",The refugees from slavery in Canada West. : Report to the Freedmen's inquiry commission /,1864.,"Wright & Potter, printers,",Boston :,eng
990005651590106381,ACK6296.0001.001,"Beauchesne, A. de (Alcide), 1804-1873.","Louis XVII. His life, his suffering, his death : the captivity of the royal family in the Temple /",1853.,"Harper & bros.,",New York :,eng
990005681200106381,ACK9297.0001.001,"Motley, John Lothrop, 1814-1877.",The causes of the American civil war. A letter to the London Times./,1861.,"J. G. Gregory,","New York,",eng
990005693220106381,ACL0510.0001.001,"Knights Templar (Masonic order). Reed Commandery, No. 6 (Dayton, Ohio)","Grand excursion to New Orleans : by Reed commandery, no. 6, Knights templar, stationed at Dayton, Ohio, on board the steamer Thomas Sherlock.",1875.,,"Dayton, Ohio,",eng
990005719170106381,ACL3129.0001.001,"Smith, William, 1813-1893.",A Dictionary of Greek and Roman biography and mythology /,1867.,"Little, Brown and co.,",Boston :,eng
990005887130106381,ACN0192.0001.001,"Keeler, Ralph, 1840-1873.",Vagabond adventures /,1870.,"J. R. Osgood and company,",Boston :,eng
990005918320106381,ACN3350.0001.001,"Ganot, A. (Adolphe), 1804-1887.",Introductory course of natural philosophy for the use of schools and academies. : Edited from Ganot's Popular physics /,1871.,"A. S. Barnes & company,","New York,",eng
990006003700106381,ACP1978.0002.001,"Lanman, Charles, 1819-1895.",Adventures in the wilds of the United States and British American provinces.,1856.,"J. W. Moore,",Philadelphia :,eng
990006009220106381,ACP2533.0001.001,"Schaff, Philip, 1819-1893.","America. A sketch of the political, social, and religious character of the United States of North America, in two lectures, delivered at Berlin, with a report read before the German church diet at Frankfort-on-the-Maine, Sept., 1854./",1855.,"C. Scribner,","New York,",eng
990006009990106381,ACP2610.0001.001,"Trollope, Anthony, 1815-1882.",North America.,1863.,"J. B. Lippincott & co., ...","Philadelphia,",eng
990006028730106381,ACP4502.0001.001,"Cooke, John Esten, 1830-1886.","The life of Stonewall Jackson. From official papers, contemporary narratives, and personal acquaintance./",1863.,"C. B. Richardson,","New York,",eng
990006028820106381,ACP4511.0001.001,"Cooke, John Esten, 1830-1886.",Stonewall Jackson : a military biography ... /,1866.,"D. Appleton and company,",New York :,eng
990006048680106381,ACP6523.0001.001,"Cleveland, Henry.","Alexander H. Stephens in public and private. : With letters and speeches before, during, and since the war. /",[c1866],"National publishing company,","Philadelphia,",eng
990006058840106381,ACP7551.0001.001,Pennsylvania Railroad.,"The New York improvement and tunnel extension of the Pennsylvania railroad : issued August, 1910.",1910.,"[s.n.],","Philadelphia, Pa. :",eng
990006227590106381,ACR4683.0001.001,"McDougall, J. A. (James Alexander), 1817-1867.","French interference in Mexico. : Speech of Hon. J. A. McDougall, of California in the Senate of the United States,on Tuesday, February 3d, 1863.",1863.,"Printed by J. Murphy & co.,",Baltimore :,eng
990006231770106381,ACR5107.0001.001,"Kirkland, Charles P. (Charles Pinckney), 1830-1904.","A letter to the Hon. Benjamin R. Curtis, late judge of the Supreme court of the United States, in review of his recently published pamphlet on the ""Emancipation proclamation"" of the President./",1862.,"Latimer bros. & Seymour,","New-York,",eng
990006308700106381,ACS2932.0001.001,"Bloss, C. A. (Celestia Angenette), 1812-1855.",Heroines of the crusades /,1857.,"Alden & Beardsley,",Auburn,eng
990006312090106381,ACS3277.0001.001,"Pütz, Wilhelm, 1806-1877.",Handbook of mediæval geography and history /,1850.,"D. Appleton & company; [etc., etc.],",New York :,eng
990006335720106381,ACS5674.0001.001,"Alexander, J. H. (John Henry), 1812-1867.","Universal dictionary of weights and measures, ancient and modern : reduced to the standards of the United States of America /",1857.,"W. Minifie,",Baltimore :,eng
990006401360106381,ACT2359.0002.001,,House beautiful.,,"Hearst Corp., etc.]","[New York, etc. :",eng
990006446410106381,ACT6953.0001.001,"Gardner, E. C. (Eugene Clarence), 1836-1915.","Homes, and how to make them",1875.,"J. R. Osgood and company,",Boston :,eng
990006467660106381,ACT9102.0001.001,Michigan. Board of State Building Commissioners.,"Inaugural proceedings, at the dedication of the new capitol of Michigan, at the city of Lansing, on the first day of January, 1879./",1879.,"W. S. George & co.,","Lansing,",eng
990006555430106381,ACU7998.0001.001,"Niebuhr, Barthold Georg, 1776-1831.",The life and letters of Barthold Georg Niebuhr. : With essays on his character and influence /,1852.,"Harper & brothers,",New York :,eng
990006587100106381,ACV1217.0001.001,"Loomis, Elias, 1811-1889.",Elements of geometry and conic sections /,1861.,"Harper & brothers,",New York :,eng
990006620830106381,ACV4637.0001.001,"Jackson, I. W. (Isaac Wilber), 1804-1877.",Elements of conic sections /,1850.,"Gray and Sprague,",Albany :,eng
990006704560106381,ACW3091.0001.001,"Judd, Sylvester, 1813-1853.",Philo an evangeliad./,1850.,"Phillips, Sampson,","Boston,",eng
990007728700106381,ADG8776.0001.001,"Pierce, Ed. M. (Edward M.)","The cottage cyclopedia of history and biography. : A copious dictionary of memorable persons, events, places, and things, with notices of the present state of the principal countries and nations of the known world, and a chronological view of American history /",1869.,"Case, Lockwood & Brainard [etc., etc.],","Hartford, Conn. :",eng
990035340250106381,ADG8880.0001.001,"McKinstry, Justus b. 1814.","Vindication of Brig. Gen. J. McKinstry, formerly quartermaster Western department.",1862],,"[St. Louis,",eng
990007729750106381,ADG8882.0001.001,"Nott, Charles C.",Sketches of the war: a series of letters to the North Moore street school of New York.,1863.,"C.T. Evans,","New York,",eng
990007735820106381,ADG9495.0001.001,"Douglas, Stephen A. (Stephen Arnold), 1813-1861.","Speech of Hon. Stephen A. Douglas on the ""measures of adjustment"", delivered in the City hall, Chicago, October 23, 1850.",1851.,"Gideon & co., printers,","Washington,",eng
990046697760106381,ADG9512.0001.001,"Ely, Alfred, 1815-1892.","Journal of Alfred Ely, a prisoner of war in Richmond /",M.DCCC.LXII [1862],"D. Appleton and company, 443 & 445 Broadway,",New York :,eng
990007737390106381,ADG9655.0001.001,"Burnett, Alfred, b. 1823 or 1824.","Incidents of the war : humorous, pathetic, and descriptive /",1863.,,"Cincinnati, Rickey & Carroll,",eng
990007738760106381,ADG9792.0001.001,"S., Cae.",The crisis.,1863.,"D. Appleton and company,",New York :,eng
990007753290106381,ADH1257.0002.001,"Frost, Jennett Blakeslee.","The rebellion in the United States : or, The war of 1861; being a complete history of its rise and progress, commencing with the presidential election .. taken from government documents and other reliable sources /",1862-63.,"University press,",Hartford;,eng
990007754840106381,ADH1414.0001.001,"Reed, William B. (William Bradford), 1806-1876 supposed author.",The diplomatic year : being a review of Mr. Seward's foreign correspondence of 1862 /,1863.,,"Philadelphia,",eng
990007763440106381,ADH2289.0001.001,"Dodge, Wm. Sumner (William Sumner)","History of the old second division, Army of the Cumberland. : Commanders: M'Cook, Sill, and Johnson /",1864.,"Church & Goodman,",Chicago :,eng
990035340900106381,ADH3014.0001.001,"Dahlgren, John Adolphus Bernard, 1809-1870.",Boat armament of the U. S. Navy.,1856.,"Printed by King & Baird,","Philadelphia,",eng
990007775130106381,ADH3466.0001.001,Pennsylvania. Executive office. Military dept.,"Annual report of the Executive office, Military department, of the commonwealth of Pennsylvania : for the year ending Dec. 1, 1865.",1866.,"Singerly & Myers,",Harrisburg :,eng
990007798670106381,ADH5850.0001.001,"Joyce, Robert Dwyer, 1836-1883.",Deirdré.,1876.,"Roberts brothers,",Boston :,eng
990007799730106381,ADH5956.0001.001,"Tefft, B. F. (Benjamin Franklin), 1813-1885.","The shoulder-knot; or, Sketches of the three-fold life of man. A story of the seventeenth century.",1857.,"Harper & brothers,","New York,",eng
990007811030106381,ADH7101.0001.001,"Smith, Seba, 1792-1868.","'Way down East : or, Portraitures of Yankee life /",[c1854],"J. E. Potter and company,",Philadelphia :,eng
990007811120106381,ADH7110.0001.001,"Harland, Marion, 1830-1922.",Moss-side /,1857.,"Derby & Jackson,",New York :,eng
990007817390106381,ADH7747.0001.001,"Smith, Francis Shubael, b. 1819.",The young Magdalen : and other poems /,[1874],"T. B. Peterson & brothers,",Philadelphia :,eng
990007817470106381,ADH7755.0001.001,"Smith, Goldwin, 1823-1910.","Reminiscences,",1910.,"The Macmillan company,","New York,",eng
