dlxs_id,mms_id,creator,title,publication_date,publisher,publication_place,language
990018853270106381,AJB4689.0001.001,None,"The New York social science review: a quarterly journal of sociology, political economy, and statistics ...",1866.,"Pub. for the proprietors,","New York,",eng
990019010630106381,AJD1284.0001.001,None,"The Treasury star parade,",[1942],"Farrar & Rinehart, inc.","New York,",eng
990035365490106381,AJD6910.0001.001,G.P. Putnam & Co.,Putnam's home cyclopedia ...,1852-1853.,"G.P. Putnam,","New York, :",eng
990035365490106381,AJD6910.0002.001,G.P. Putnam & Co.,Putnam's home cyclopedia ...,1852-1853.,"G.P. Putnam,","New York, :",eng
990035365490106381,AJD6910.0003.001,G.P. Putnam & Co.,Putnam's home cyclopedia ...,1852-1853.,"G.P. Putnam,","New York, :",eng
990035365490106381,AJD6910.0004.001,G.P. Putnam & Co.,Putnam's home cyclopedia ...,1852-1853.,"G.P. Putnam,","New York, :",eng
990035365490106381,AJD6910.0005.001,G.P. Putnam & Co.,Putnam's home cyclopedia ...,1852-1853.,"G.P. Putnam,","New York, :",eng
990019102420106381,AJE0695.0001.001," Holmes, Oliver Wendell, 1809-1894.",Poems by Oliver Wendell Holmes...,1856.,"Ticknor and Fields,","Boston,",eng
990019112510106381,AJE1744.0001.001,"Ruskin, John, 1819-1900.",Sesame and lilies. : Three lectures delivered in 1864 and 1868. /,1885.,"J.B. Alden,",New York :,eng
990019113580106381,AJE1858.0001.001," Saxe, John Godfrey, 1816-1887.","Poems, by John G. Saxe ...",1861.,"Ticknor & Fields,","Boston,",eng
990019113600106381,AJE1860.0001.001," Saxe, John Godfrey, 1816-1887.","Poems, by John G. Saxe ...",1869.,"Fields, Osgood, & co.,","Boston,",eng
990019336670106381,AJG5102.0001.001," Hibbard, Freeborn Garretson, 1811-1895.",Christian baptism Part first infant baptism.:  in two parts.,1851.,"Lane & Scott,","New York,",eng
990019595190106381,AJK1318.0001.001," Goode, William, 1801-1868.","A vindication of the doctrine of the Church of England on the validity of the orders of the Scotch and foreign non-Episcopal churches: I. A general review of the subject,:  in three pamphlets on the subject. Containing",1853.,"A.D.F. Randolph,","New York,",eng
990019608600106381,AJK2677.0001.001," Punshon, William Morley, 1824-1881.","Sermons by Rev. William Morley Punshon. To which is prefixed a plea for class-meetings, and an introduction by Rev. William H. Milburn.",1860.,"N. Tibbals & co.,","New York,",eng
990019613080106381,AJK3131.0001.001," Chalmers, Thomas, 1780-1847.","Sermons and discourses, by Thomas Chalmers, D.D., LL.D., now completed by the introduction of his posthumous sermons....",1873.,"R. Carter & brothers,","New York,",eng
990019617690106381,AJK3595.0001.001,Reformed Church in America. General Synod.,"The constitution of the Reformed church in America ... I Formulas for the use of churches, Embracing the catechism, the compendium, the confession of faith, the canons of the synod of Dordrecht, and the liturgy. With an appendix, containing",[1869?],Board of publication,"New York,",eng
990019883240106381,AJN1715.0001.001,"Tuttle, Hudson, 1836-1910.","Arcana of nature : or, The history and laws of creation /",1870.,"William White & co.,",Boston :,eng
990019883240106381,AJN1715.0002.001,"Tuttle, Hudson, 1836-1910.","Arcana of nature : or, The history and laws of creation /",1870.,"William White & co.,",Boston :,eng
990019921590106381,AJN5886.0001.001,"Liebig, Justus, Freiherr von, 1803-1873.",Professor Liebig's complete works on chemistry... /,[1850?],"T.B. Peterson,",Philadelphia :,eng
990019935900106381,AJN7436.0001.001,"Miller, William Allen, 1817-1870.",Elements of chemistry : theoretical and practical /,1871-74.,"J. Wiley,",New York :,eng
990019935900106381,AJN7436.0002.001,"Miller, William Allen, 1817-1870.",Elements of chemistry : theoretical and practical /,1871-74.,"J. Wiley,",New York :,eng
99187377225606381,AJP3455.0001.001," Loomis, Elias, 1811-1889.","On certain storms in Europe and America, December 1836. By Elias Loomis ...",1860],Smithsonian institution;,"[Washington,",eng
99187386374106381,AJP9923.0001.001," Vinton, Francis Laurens, 1835-1879.","Theory of the strength of materials, illustrated by applications to machines and buildings ...",1874.,"Tobitt & Bunce,",New York:,eng
990020105950106381,AJQ5427.0001.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020105950106381,AJQ5427.0004.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020105950106381,AJQ5427.0005.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020105950106381,AJQ5427.0006.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020105950106381,AJQ5427.0007.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020105950106381,AJQ5427.0009.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020105950106381,AJQ5427.0010.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020105950106381,AJQ5427.0011.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020105950106381,AJQ5427.1850.001,Michigan state agricultural society.,"Transactions of the State agricultural society of Michigan; with reports of county agricultural societies, for the year 1849-59. Pub. by order of the Legislature. v. [1]-11.",1850-61.,,"Lansing,",eng
990020252140106381,AJS0571.0001.001," Youatt, William, 1776-1847.","The dog, by William Youatt. Ed., with additions, by E. J. Lewis ...",1852.,"Blanchard and Lea,","Philadelphia,",eng
990020892360106381,AJZ0767.0001.001," Peters, John C. (John Charles), 1819-1893.","The science & art, or the principles & practice of medicine...",unknown,unknown,unknown,eng
990020894730106381,AJZ1004.0001.001," Williamson, W. (Walter), 1811-1870.","Diseases of females & children, & their homoeopathic treatment...",1854.,Rademacher & Sheek;,"Philadelphia,",eng
990021859350106381,AKK3316.0001.001,"Stoeckel, Gustave Jacob, 1819-1907.",The College hymn book : for use in the Battell Chapel at Yale College : with tunes selected and arranged for male voices / by Gustave J. Stoeckel.,1886.,"W.A. Pond,",New York :,
990022434500106381,AKR4666.0001.001," Hazlitt, William, 1778-1830.",Lectures on the dramatic literature of the age of Elizabeth. By William Hazlitt.,[187-?],J.B. Lippincott company,"Philadelphia,",eng
990039278310106381,BAC4326.0001.001,Geo. A. Ogle & Co.,"Standard atlas of Manistee County, Michigan : including a plat book of the villages, cities and townships of the county...patrons directory, reference business directory... / compiled and published by Geo. A. Ogle & Co.",1903.,"Geo. A. Ogle & Co.,",Chicago :,
990033030610106381,BAD8912.0001.001,"Jackson, Helen Hunt, 1830-1885.","Sonnets and lyrics,",1888 [c1886],"Roberts Brothers,","Boston,",eng
990009688820106381,0968882.0001.001,"Eyskens, Gaston.",Le port de New-York dans son rôle économique.,1929.,"R. Fonteyn,","Louvain,",fre
990011089160106381,1108916.0001.001,"Stevens, Frank Walker, 1847-1928.","The beginnings of the New York central railroad; a history, by Frank Walker Stevens.",1926.,"G. P. Putnam's sons,","New York,",fill
990011585280106381,1158528.0001.001,"Crandall, Samuel Benjamin, 1874-","Treaties, their making and enforcement / by Samuel B. Crandall.",1904.,"Columbia University Press,",New York :,fill
990018195520106381,1819552.0001.001," Root, Minnie Maes, comp.","Michigan's favorite college songs, edited by Roy Dickinson Welch, 1909, and Earl Vincent Moore, 1912 [compiled by Mrs. Minnie Maes Root]",[c1925],University music house,"Ann Arbor, Mich.,",
990018739110106381,1873911.0001.001,"Morand, Paul, 1888-1976.",New York.,[1930],E. Flammarion,[Paris],fre
990025656980106381,2565698.0001.001,"Nostrand, George J.",Nostrand's indexed Queens house number map:  Geo. J. Nostrand ; Norman Gugler.,c[193-?],"George J. Nostrand,",New York :,
990025656990106381,2565699.0001.001,"Nostrand, George J.",Nostrand's indexed Brooklyn house number map: ,c[193-?],"George J. Nostrand,",New York :,
990051475210106381,5147521.0001.001,,"A History of real estate, building, and architecture in New York City during the last quarter of a century",1898,Record and Guide,New York,eng
